# 1:freq 2:Re 3:Im
10080.0390683 1.74472400103e-07 3.72670277403e-22
10103.2649648 1.81161413982e-07 9.22293877606e-23
10126.4908612 1.6380215807e-07 1.22198108668e-22
10149.7167577 1.7471963806e-07 4.13890830758e-22
10172.9426542 1.63900814462e-07 1.57016344239e-22
10196.1685506 1.70456562897e-07 2.33788683465e-22
10219.3944471 1.58407462484e-07 2.07763547054e-22
10242.6203436 1.45764771818e-07 1.74647636369e-22
10265.8462401 1.60988480763e-07 2.34188083447e-22
10289.0721365 1.77406579427e-07 1.13977553912e-22
10312.298033 1.75987487444e-07 4.14182273137e-22
10335.5239295 1.48079535027e-07 2.98565325625e-22
10358.7498259 1.44290748276e-07 2.23347709198e-22
10381.9757224 1.14045667957e-07 2.39734403226e-22
10405.2016189 1.22961599954e-07 3.15276673441e-22
10428.4275153 1.44049412798e-07 5.2502916325e-22
10451.6534118 1.36404116592e-07 3.39788556853e-22
10474.8793083 1.21201703882e-07 1.1219492557e-22
10498.1052048 9.66459974528e-08 2.3278672687e-22
10521.3311012 1.22559542811e-07 2.12974225942e-22
10544.5569977 1.46031465898e-07 1.94189847936e-22
10567.7828942 1.35828363642e-07 3.47775066879e-22
10591.0087906 8.35942316548e-08 5.0179239323e-23
10614.2346871 1.01212072751e-07 4.52414002628e-22
10637.4605836 1.23029766407e-07 1.25066254484e-22
10660.6864801 1.13842384337e-07 2.06530507016e-22
10683.9123765 7.25235082978e-08 1.80544986368e-22
10707.138273 8.9588647267e-08 1.052202265e-22
10730.3641695 1.10886134576e-07 3.45470942143e-22
10753.5900659 9.04131689261e-08 3.37529779802e-22
10776.8159624 5.87118627597e-08 1.51254356961e-22
10800.0418589 8.05743889867e-08 3.94910773735e-22
10823.2677553 1.08446389275e-07 1.50325185755e-22
10846.4936518 9.93122593909e-08 4.31233284505e-22
10869.7195483 7.09799765527e-08 3.39309742496e-23
10892.9454448 6.20665575794e-08 2.01489808834e-22
10916.1713412 6.99152725168e-08 3.78546127869e-22
10939.3972377 8.49437899144e-08 2.92009287368e-22
10962.6231342 7.28852390132e-08 1.12474276318e-22
10985.8490306 6.83608232508e-08 1.41471334958e-22
11009.0749271 4.53307968036e-08 2.34707039969e-22
11032.3008236 5.12085394744e-08 5.2898485269e-22
11055.5267201 7.13020859916e-08 2.41230817961e-22
11078.7526165 7.15888438046e-08 2.34359522805e-22
11101.978513 5.73132618224e-08 4.91613596386e-22
11125.2044095 4.41404616568e-08 3.21806142517e-22
11148.4303059 5.73727141668e-08 2.18338056499e-22
11171.6562024 6.12131102647e-08 2.20912420497e-22
11194.8820989 5.27149639573e-08 5.93293487583e-23
11218.1079954 3.20752892543e-08 5.17645665349e-22
11241.3338918 5.13514408421e-08 2.76773669249e-22
11264.5597883 6.76411148373e-08 4.55949287263e-22
11287.7856848 5.70829127505e-08 2.40364279143e-22
11311.0115812 4.20306683487e-08 1.63814595959e-22
11334.2374777 3.94562936395e-08 2.87487940871e-22
11357.4633742 4.74164267119e-08 4.11391126565e-22
11380.6892706 5.24684281684e-08 2.98529246349e-22
11403.9151671 6.01811830806e-08 1.85853042957e-22
11427.1410636 5.20005536772e-08 6.27363710314e-23
11450.3669601 4.06172608193e-08 3.6679390432e-22
11473.5928565 2.77396379983e-08 6.16521229911e-22
11496.818753 3.95020871622e-08 2.51327174342e-22
11520.0446495 5.09832460819e-08 3.11008430793e-23
11543.2705459 3.77213414554e-08 3.84871690416e-22
11566.4964424 2.7258034631e-08 3.08563003114e-22
11589.7223389 3.49765256967e-08 3.47039555639e-22
11612.9482354 3.9523877212e-08 1.02457704385e-22
11636.1741318 2.92874199998e-08 5.08464437693e-22
11659.4000283 2.54542444444e-08 4.141045689e-22
11682.6259248 4.51492209478e-08 8.22490930435e-22
11705.8518212 4.93589983647e-08 8.87387323012e-23
11729.0777177 3.70221647131e-08 1.4526668851e-22
11752.3036142 2.91148500751e-08 6.48515348341e-22
11775.5295106 3.78645371252e-08 2.59717409401e-22
11798.7554071 3.68853673162e-08 2.51249276784e-22
11821.9813036 3.01505010317e-08 2.47385495095e-22
11845.2072001 3.20281342656e-08 7.76533114752e-23
11868.4330965 3.11333733219e-08 3.16318951076e-22
11891.658993 3.03148728668e-08 4.65593145579e-22
11914.8848895 2.18266666246e-08 1.26187046878e-22
11938.1107859 2.12305724521e-08 7.62164564502e-22
11961.3366824 3.03083461312e-08 2.26649995922e-22
11984.5625789 3.50773785013e-08 1.16210387912e-21
12007.7884754 1.7238020631e-08 6.84970199496e-22
