# 1:time 2:Re 3:Im
4111.2 -1.1009027648e-06 2.32589430429e-06
4113.6 -1.90085255939e-06 2.03966289125e-06
4116.0 -2.5955033878e-06 1.84872794736e-06
4118.4 -2.69310075579e-06 1.90473837548e-06
4120.8 -2.10786863053e-06 2.11658410004e-06
4123.2 -1.15271924657e-06 2.25881249773e-06
4125.6 -2.79772356252e-07 2.10337541812e-06
4128.0 2.15281523822e-07 1.52655156287e-06
4130.4 2.90847084608e-07 5.9828817724e-07
4132.8 6.99851610736e-08 -3.96221186104e-07
4135.2 -2.36257480812e-07 -1.06517869615e-06
4137.6 -3.64996945997e-07 -1.12656115887e-06
4140.0 -1.47162979106e-07 -6.07465472698e-07
4142.4 2.827214547e-07 1.31536410804e-07
4144.8 5.08776706073e-07 6.1896498771e-07
4147.2 1.99016578311e-07 6.16583120958e-07
4149.6 -5.18701997323e-07 2.93036933257e-07
4152.0 -1.08072719384e-06 4.4341007363e-08
4154.4 -9.32400949591e-07 1.3631233664e-07
4156.8 -2.10646745292e-08 5.18903896631e-07
4159.2 1.11105905039e-06 9.34792660421e-07
4161.6 1.77384115827e-06 1.15315581337e-06
4164.0 1.73213826941e-06 1.14041925286e-06
4166.4 1.37525995083e-06 1.10758711689e-06
4168.8 1.28883270403e-06 1.40138458265e-06
4171.2 1.68864983862e-06 2.22558768613e-06
4173.6 2.30707080707e-06 3.37688261341e-06
4176.0 2.78463429639e-06 4.31302889808e-06
4178.4 3.03358220536e-06 4.57634481137e-06
4180.8 3.16575745477e-06 4.15300362528e-06
4183.2 3.23269976027e-06 3.40060809262e-06
4185.6 3.23735682406e-06 2.69864415069e-06
4188.0 3.33582932873e-06 2.23964088949e-06
